price,title,location,lat,lng,Referencia,Clasificación,Baños,Conservación,Superficie construida,Habitaciones
875000.0,"Chalet pareado en venta en Calle del Mar del Norte, nº 8","Calle del Mar del Norte, nº 8. Parque Tecnológico (Tres Cantos)",40.5950966,-3.7055294, 14972401,  En trámite, 4, En buen estado, 550 m², 5
1435000.0,Chalet pareado en venta en Peñagrande,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4723292,-3.7326582, GM23-174175,  En trámite, 6,, 368 m², 5
2150000.0,Chalet pareado en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4638163,-3.6417723, GM24-157305,  En trámite, 5,, 411 m², 5
2150000.0,Chalet pareado en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4570541,-3.6448689, GM24-156891,  En trámite, 6,, 575 m², 6
1180000.0,Chalet pareado en venta en Arturo Soria,"Piovera, Hortaleza (Madrid Capital)",40.456909159,-3.654090322, GM26-179609,  En trámite, 5,, 237 m², 6
1250000.0,Chalet pareado en venta en Pinar del Rey,"Piovera, Hortaleza (Madrid Capital)",40.4625294,-3.6370346, GM26-189424,  En trámite, 5,, 341 m², 5
1550000.0,Chalet pareado en venta en Arturo Soria,"Piovera, Hortaleza (Madrid Capital)",40.4627328,-3.6469744, GM26-189392,  En trámite, 5,, 402 m², 6
3100000.0,Chalet pareado en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4603742,-3.6471669, GM24-100787,  En trámite, 5,, 750 m², 6
798000.0,Chalet pareado en venta en Pozuelo de Alarcón,Pueblo (Pozuelo de Alarcón),40.4504591,-3.8095449, GM31-187650,  En trámite, 4,, 279 m², 4
630000.0,Chalet pareado en venta en Rivas-Vaciamadrid,Centro (Rivas-Vaciamadrid),40.3586167,-3.5349411, GM17-187313,  En trámite,,, 403 m², 6
699000.0,Chalet pareado en venta en Valdecabañas,Sector B (Boadilla del Monte),40.411431,-3.8991663, GM11-187909,  En trámite, 6,, 337 m², 6
299600.0,Chalet pareado en venta en Soto del Real,Soto del Real,40.7558021,-3.7853199, 1976-8823,  Disponible, 4, A reformar, 214 m², 4
930000.0,Chalet pareado en venta en Torrelodones Estación,Casco Antiguo (Torrelodones),40.5793338,-3.9296064, GM14-182183,  En trámite,,, 259 m²,
595000.0,Chalet pareado en venta en Hoyo de Manzanares,Urbanización Ciudad Residencial La Berzosa (Hoyo de Manzanares),40.6108574,-3.9353646, GM13-188887,  En trámite, 3,, 190 m², 5
1950000.0,Chalet pareado en venta en El Encinar de los Reyes,"Valdebebas-Valdefuentes, Hortaleza (Madrid Capital)",40.5031364,-3.6365326, GM6-180752,  En trámite, 6,, 441 m², 5
1290000.0,Chalet pareado en venta en Ifema,"Valdebebas-Valdefuentes, Hortaleza (Madrid Capital)",40.5031364,-3.6365326, GM24-187799,  En trámite, 4,, 346 m², 5
800000.0,"Chalet pareado en venta en Calle de Margarita Xirgú, 34","Calle de Margarita Xirgú, 34. Valdebebas-Valdefuentes, Hortaleza (Madrid Capital)",40.474243,-3.6281338, 20388848,  En trámite, 3, En buen estado, 300 m², 55
514900.0,Chalet pareado en venta en Alcorcon,Valderas-Los Castillos-Parque Lisboa (Alcorcón),40.3557991,-3.8038475, GB3-DO EN VENTA EN ALCORCON - VALDERAS - LOS CASTILLOS,  En trámite, 3, En buen estado, 240 m², 4
365000.0,Chalet pareado en venta en Villalba Pueblo,Villalba Pueblo (Collado Villalba),40.6452185,-3.9911182, 2126-005271,  En trámite, 4, En buen estado, 295 m², 5
350000.0,Chalet pareado en venta en Collado Villalba,Villalba Pueblo (Collado Villalba),40.6426783,-3.9859227, GM13-181984,  En trámite, 4,, 221 m², 4
315000.0,Chalet pareado en venta en Collado Villalba,Villalba Pueblo (Collado Villalba),40.6388406,-3.9915333, GM13-188808,  En trámite, 2,, 74 m², 3
358000.0,"Chalet pareado en venta en Calle de Claudio Rodríguez, 13","Calle de Claudio Rodríguez, 13. Villalbilla",40.4413721653979,-3.36104746746011, 20394101,  En trámite, 3, En buen estado, 152 m², 3
116500.0,Chalet pareado en venta en Calle Cj del Caño 1,Calle Cj del Caño 1. Villamanta,40.3011729,-4.1068418, AM9-2298##29001280,  En trámite, 3,, 108 m², 4
449900.0,Chalet pareado en venta en Villanueva del Pardillo,Villanueva del Pardillo,40.494762516,-3.962630163, GM8-188121,  En trámite, 3,, 271 m², 5
650000.0,Chalet pareado en venta en Villanueva de La Cañada,Núcleo Urbano (Villanueva de la Cañada),40.4470667,-3.9907414, GM11-187674,  En trámite, 4,, 354 m², 4
785000.0,Chalet pareado en venta en Villanueva de La Cañada,Núcleo Urbano (Villanueva de la Cañada),40.44321298,-3.990636131, GM11-189805,  En trámite, 3,, 341 m², 4
695000.0,Chalet pareado en venta en Centro,Centro (Villaviciosa de Odón),40.362124808,-3.914270573, 4997897-22011101V,  En trámite, 4, En buen estado, 300 m², 5
420000.0,Chalet pareado en venta en Galapagar,Zona Calle La Canaleja (Galapagar),40.5694653,-3.9924978, GM13-184879,  En trámite, 3,, 201 m², 3
23000.0,Chalet en venta en Paredes de Buitrago,Paredes de Buitrago (Puentes Viejas),41.0060873,-3.560524, IF7087-PAREDES - CASA,  En trámite, 1, A reformar, 45 m², 1
260000.0,"Chalet en venta en Calle de Mariano Benlliure, 8","Calle de Mariano Benlliure, 8. Fuentebella (Parla)",40.227607797552,-3.7763288082288, 4513816-000023,  En trámite, 1, A estrenar, 105 m², 3
279900.0,Chalet en venta en Calle Julio González,Calle Julio González. Fuentebella (Parla),40.2270298,-3.7760697, SA208-1314ON-F,  En trámite, 3, A estrenar, 153 m², 3
297000.0,"Chalet en venta en Avenida de Leguario, cerca de Vial 6","Avenida de Leguario, cerca de Vial 6. Fuentebella (Parla)",40.2252633,-3.7749448, INB55-8036-KR-06282-0001,  En trámite, 2, En buen estado, 284 m², 3
394989.0,Chalet en venta en Calle de Pilar Benito,Calle de Pilar Benito. La Ermita (Parla),40.2351658,-3.7787109, SA3932-DS-1247,  Disponible, 4, En buen estado, 277 m², 4
334500.0,Chalet en venta en La Ermita,La Ermita (Parla),40.224729358,-3.7809942, 4997672-13448568,  En trámite, 3, En buen estado, 190 m², 4
344000.0,Chalet en venta en La Laguna,Laguna Park (Parla),40.249242,-3.7732642, 4997672-13448525,  En trámite, 3, En buen estado, 180 m², 4
679000.0,Chalet en venta en Parquelagos-Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5841322,-3.9717592, AG105-MG231,  Pendiente de completar, 3,, 260 m², 4
725000.0,Chalet en venta en Parquelagos-Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5837167,-3.972116, AG105-MG232,  Pendiente de completar, 3,, 245 m², 4
745000.0,Chalet en venta en Galapagar,Parquelagos-Puente Nuevo (Galapagar),40.6005739,-3.9674289, GM13-180563,  En trámite, 2,, 280 m², 3
716700.0,Chalet en venta en Avenida de Normandia,Avenida de Normandia. Parquelagos-Puente Nuevo (Galapagar),40.5923,-3.96508, SA3318-3452-01171,  Disponible, 5, En buen estado, 561 m², 6
570000.0,Chalet en venta en Calle de la Alsacia,Calle de la Alsacia. Parquelagos-Puente Nuevo (Galapagar),40.5905869,-3.9686335, SA3830-LODON-00547/9281,  Disponible, 4,, 293 m², 4
679000.0,Chalet en venta en Parquelagos - Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5841322,-3.9717592, SA2135-04558/7619,  No indicado, 3,, 260 m², 4
1575000.0,Chalet en venta en Parquelagos - Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5841832,-3.9715742, SA2135-04772/7619,  No indicado, 6,, 1.173 m², 6
1575000.0,Chalet en venta en Parquelagos - Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5841322,-3.9717592, SA1600-1022161/6833,  No indicado, 6,, 363 m², 6
1575000.0,Chalet en venta en Parquelagos-Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5841322,-3.9717592, AG311-PROSEGALNAV003,  Disponible, 5,, 1.173 m², 6
679000.0,Chalet en venta en Los Jarales,Parquelagos-Puente Nuevo (Galapagar),40.5841832,-3.9715742, 4992528-1213,  Pendiente de completar, 3, A estrenar, 180 m², 3
715000.0,Chalet en venta en Parquelagos-Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5840508,-3.9721267, AG311-PROSEGALNAV002,  Disponible, 3,, 239 m², 3
679000.0,Chalet en venta en Parquelagos-Puente Nuevo,Parquelagos-Puente Nuevo (Galapagar),40.5840508,-3.9721267, AG311-PROSEGALNAV001,  Disponible, 3,, 266 m², 4
930000.0,Chalet en venta en El Olivar de Mirabal,Parque de Boadilla (Boadilla del Monte),40.422149002,-3.920544344, SA2135-04869/7619,  Disponible, 4,, 326 m², 4
949900.0,Chalet en venta en Parque Boadilla,Parque de Boadilla (Boadilla del Monte),40.4394399,-3.9179522, SA4335-RIOTAJO/9965,  Disponible, 2,, 246 m², 3
1450000.0,Chalet en venta en Boadilla del Monte/ Parque Boadilla,Parque de Boadilla (Boadilla del Monte),40.430194,-3.9182118, SA4094-IDE1130723,  En trámite, 6, En buen estado, 405 m², 4
1990000.0,Chalet en venta en Boadilla del Monte - Parque Boadilla,Parque de Boadilla (Boadilla del Monte),40.4323705,-3.9142764, IF5271-181,  Disponible, 5, En buen estado, 415 m², 5
1010000.0,Chalet en venta en Boadilla del Monte - Parque Boadilla,Parque de Boadilla (Boadilla del Monte),40.432287,-3.9134173, IF6199-622-B,  En trámite, 5, En buen estado, 500 m², 7
925000.0,"Chalet en venta en Calle Jorge Juan, 2","Calle Jorge Juan, 2. Parque de Boadilla (Boadilla del Monte)",40.4221421369218,-3.92053536078851, 4994534-BOADILLA RIVER PARK CHALET 8,  Disponible, 5, A estrenar, 297 m², 4
550000.0,"Chalet en venta en Calle de Enrique Ortega, 10","Calle de Enrique Ortega, 10. Parque de La Coruña-Las Suertes (Collado Villalba)",40.6261,-4.0107, SA3768-110101,  Disponible, 2, A reformar, 432 m², 11
1295000.0,Chalet en venta en Monterrozas-El Cantizal,Parque Empresarial (Las Rozas de Madrid),40.5144553,-3.9079017, GM32-166725,  En trámite, 4,, 405 m², 7
980000.0,Chalet en venta en La Chopera,Parque Empresarial (Las Rozas de Madrid),40.50827,-3.916082, GM32-171997,  En trámite, 4,, 440 m², 4
1150000.0,Chalet en venta en Monterrozas-El Cantizal,Parque Empresarial (Las Rozas de Madrid),40.5239077,-3.9076789, GM32-179555,  En trámite, 5,, 660 m², 6
775000.0,Chalet en venta en Calle de Cataluña,Calle de Cataluña. Parque Europa-El Prado (Pinto),40.247401743,-3.694776971, 4511056-5477,  En trámite, 3, En buen estado, 600 m², 6
1142000.0,Chalet en venta en Parque Tecnológico,Parque Tecnológico (Tres Cantos),40.587567,-3.706024, AG333-CHA0013,  Disponible, 4,, 420 m², 5
375000.0,Chalet en venta en Patones,Patones,40.8665474,-3.4926925, XA802-9KEZ6FFQ,  En trámite, 3,, 218 m², 2
,Chalet en venta en Pedrezuela,Pedrezuela,40.730591549,-3.618743242, IF76503-00227,  En trámite, 3, En buen estado, 270 m², 3
380000.0,Chalet en venta en Avenida de Santander,Avenida de Santander. Pedrezuela,40.7340387,-3.6349965, INB55-7743-CG-05360-0001,  En trámite, 2, A reformar, 403 m², 4
686000.0,Chalet en venta en Calle Montenebro,Calle Montenebro. Pedrezuela,40.7385549,-3.6270262, XA416-VMF2 - MONTENEBRO,  En trámite, 2,, 225 m², 4
380000.0,Chalet en venta en Calle Diseminado Cr Guadalix,Calle Diseminado Cr Guadalix. Pedrezuela,40.7452735,-3.6030853, SA4851-BAR-210903/10740,  Disponible, 2,, 117 m², 4
347000.0,Chalet en venta en Calle del Cerrillo,Calle del Cerrillo. Pelayos de La Presa,40.360029721,-4.331707256, INB55-7045-CG-93803-0001,  En trámite, 6, A reformar, 837 m², 6
365500.0,Chalet en venta en Calle del Cerrillo,Calle del Cerrillo. Pelayos de La Presa,40.360509457,-4.330597127, IF6880-1316/2471 A,  En trámite, 6, En buen estado, 837 m², 6
243000.0,"Chalet en venta en Calle de los Pinos Verdes, 37","Calle de los Pinos Verdes, 37. Pelayos de La Presa",40.3571849,-4.3228493, 19932003,  En trámite, 3, En buen estado, 172 m², 3
3095000.0,Chalet en venta en Puerta de Hierro,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.477077312,-3.738158098, GM23-156961,  En trámite, 5,, 793 m², 5
1780000.0,Chalet en venta en Peñagrande,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4780099,-3.7274295, SA3035-04360/7621,  Disponible, 5,, 414 m², 6
2500000.0,Chalet en venta en Fuentelarreina,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4743317,-3.7363284, GM23-186421,  En trámite, 7,, 510 m², 6
2100000.0,Chalet en venta en Mirasierra,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4725187,-3.7347016, GM23-185991,  En trámite, 3,, 389 m², 7
595000.0,Chalet en venta en Peñagrande,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.476263,-3.7258634, SA4230-3610-00403/8893,  Disponible, 2,, 77 m², 3
960000.0,Chalet en venta en Calle de Fernández CID,"Calle de Fernández CID. Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.47798,-3.73324, EP319-VYP.376M,  Disponible, 5, En buen estado, 310 m², 5
980000.0,Chalet en venta en Fuentelarreina,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4805858,-3.7394314, GM23-170143,  En trámite, 5,, 304 m², 5
2600000.0,Chalet en venta en Puerta de Hierro,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4762518,-3.7315419, GM23-145667,  En trámite, 7,, 800 m², 5
426000.0,"Chalet en venta en Calle Amnistía Internacional, 1","Calle Amnistía Internacional, 1. Perales del Río (Getafe)",40.3219,-3.65129, IF6712-VILLAS DEL RÍO I - C 39,  Disponible, 3, En buen estado, 202 m², 3
438000.0,"Chalet en venta en Calle Amnistía Internacional, 1","Calle Amnistía Internacional, 1. Perales del Río (Getafe)",40.3219,-3.65129, IF6712-VILLAS DEL RÍO I - C 40,  Disponible, 3, En buen estado, 198 m², 3
464900.0,Chalet en venta en Perales del Río,Perales del Río (Getafe),40.3214494,-3.6631419, 515004-000737,  En trámite, 3, En buen estado, 252 m², 4
150000.0,Chalet en venta en Pezuela de Las Torres,Pezuela de las Torres,40.419554956,-3.174923165, SA814-EX03393/3763,  Disponible, 2,, 140 m², 3
249500.0,Chalet en venta en Calle de los Olmos,Calle de los Olmos. Pezuela de las Torres,40.4230115,-3.1670369, 2712-003049,  En trámite, 2, En buen estado, 161 m², 4
1500000.0,Chalet en venta en El Castillo,Pinares Llanos (Villaviciosa de Odón),40.350273881,-3.903738751, GM11-170479,  En trámite, 10,, 1.095 m², 11
975000.0,Chalet en venta en El Bosque - Villaviciosa,Pinares Llanos (Villaviciosa de Odón),40.350273881,-3.903738751, GM11-185493,  En trámite, 7,, 713 m², 5
1290000.0,Chalet en venta en El Bosque - Villaviciosa,Pinares Llanos (Villaviciosa de Odón),40.3033557,-3.9453308, GM11-186288,  En trámite, 4,, 514 m², 5
830000.0,Chalet en venta en El Bosque - Villaviciosa,Pinares Llanos (Villaviciosa de Odón),40.400152041,-3.913693037, GM11-187460,  En trámite, 6,, 536 m², 6
943000.0,Chalet en venta en Calle de Estíbaliz,"Calle de Estíbaliz. Pinar del Rey, Hortaleza (Madrid Capital)",40.469349925,-3.649451243, SA119-PV-27,  En trámite, 4, En buen estado, 425 m², 3
3900000.0,Chalet en venta en El Golf,Pinar-Punta Galea (Las Rozas de Madrid),40.543753,-3.8946662, GM32-181601,  En trámite, 5,, 670 m², 4
925000.0,Chalet en venta en Las Rozas de Madrid - El Pinar - Punta Galea,Pinar-Punta Galea (Las Rozas de Madrid),40.5409093,-3.8972711, IF5563-LEVITT PUNTA GALEA,  Disponible, 4, En buen estado, 327 m², 6
2690000.0,Chalet en venta en Avenida de Atenas,Avenida de Atenas. Pinar-Punta Galea (Las Rozas de Madrid),40.5318953,-3.90762, IF5563-GRAN CHALET PUNTA GALEA,  Disponible, 10, En buen estado, 1.436 m², 11
650000.0,Chalet en venta en Las Matas,Pinar-Punta Galea (Las Rozas de Madrid),40.5419435,-3.8955774, GM32-186910,  En trámite, 4,, 284 m², 4
1320000.0,Chalet en venta en Club de Golf,Pinar-Punta Galea (Las Rozas de Madrid),40.5422534,-3.9120846, SA3036-04646/7622,  Disponible, 7,, 568 m², 8
1800000.0,Chalet en venta en Las Rozas de Madrid - El Pinar - Punta Galea,Pinar-Punta Galea (Las Rozas de Madrid),40.530266671,-3.911332471, IF6966-5417,  Disponible, 7, En buen estado, 711 m², 5
1800000.0,Chalet en venta en Pinar Punta Galea,Pinar-Punta Galea (Las Rozas de Madrid),40.531025,-3.9118379, XA548-4155,  En trámite, 6, Reformado, 711 m², 5
32000.0,Chalet en venta en Pinilla de Buitrago,Pinilla de Buitrago (Gargantilla del Lozoya y Pinilla de Buitrago),40.980215,-3.6926412, IF7087-PINILLA DE BUITRAGO_IG,  En trámite, 1, A reformar, 81 m², 1
114000.0,Chalet en venta en Pinilla de Buitrago,Pinilla de Buitrago (Gargantilla del Lozoya y Pinilla de Buitrago),40.963595029,-3.719035867, 996287-000115,  En trámite, 2, En buen estado, 160 m², 5
249900.0,Chalet en venta en Urb Pinosol -El Alcor - Peralejo,Pinosol-El Alcor-Peralejo (El Escorial),40.5401572,-4.1241994, SA4338-MADRESELVA/9787,  No indicado, 3,, 133 m², 4
598000.0,Chalet en venta en Calle Golondrina,Calle Golondrina. Pinosol-El Alcor-Peralejo (El Escorial),40.5428903,-4.126473, SA3440-ESENZIA2023006/8708,  Disponible, 4,, 450 m², 4
337100.0,"Chalet en venta en Calle de Málaga, 21","Calle de Málaga, 21. Pinosol-El Alcor-Peralejo (El Escorial)",40.5534,-4.11862, IF5165-CPINOSOLMALAGA,  Disponible, 3, En buen estado, 202 m², 3
455000.0,Chalet en venta en Urb Pinosol -El Alcor - Peralejo,Pinosol-El Alcor-Peralejo (El Escorial),40.5575189,-4.1270499, SA4338-LUGO/9787,  No indicado, 2,, 140 m², 3
337100.0,"Chalet en venta en Calle de Málaga, 21","Calle de Málaga, 21. Pinosol-El Alcor-Peralejo (El Escorial)",40.5534,-4.11885, IF6736-MALAGA-1326,  En trámite, 4, En buen estado, 203 m², 5
660000.0,Chalet en venta en El Escorial,Pinosol-El Alcor-Peralejo (El Escorial),40.5398312,-4.1242264, GM13-178668,  En trámite, 4,, 422 m², 9
448000.0,Chalet en venta en Avenida de los Alcores,Avenida de los Alcores. Pinosol-El Alcor-Peralejo (El Escorial),40.54742,-4.1089297, 4525264-REF009/23,  En trámite, 3, Reformado, 277 m², 3
4600000.0,Chalet en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4583757,-3.6443839, GM24-169619,  En trámite, 7,, 798 m², 8
2900000.0,Chalet en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4633143,-3.6459141, GM24-172343,  En trámite, 6,, 543 m², 6
5500000.0,Chalet en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.460946,-3.6461016, GM24-160725,  En trámite, 9,, 1.150 m², 8
1650000.0,Chalet en venta en Hortaleza,"Piovera, Hortaleza (Madrid Capital)",40.4504332,-3.6435412, SA92-103669/EV,  En trámite, 5, En buen estado, 430 m², 5
2200000.0,Chalet en venta en Conde Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4550171,-3.6372236, GM24-131022,  En trámite, 5,, 554 m², 5
4000000.0,Chalet en venta en Parque del Conde de Orgaz,"Piovera, Hortaleza (Madrid Capital)",40.4548638,-3.6364807, IN230-2019085,  Disponible, 6, A estrenar, 707 m², 6
94000.0,Chalet en venta en Puebla de La Sierra,Puebla de La Sierra,41.01137135,-3.445468249, 996287-000017,  Disponible, 1, A reformar, 214 m², 3
273000.0,"Chalet en venta en Calle Lomos, 1","Calle Lomos, 1. Puebla de La Sierra",41.0132,-3.44708, SA2208-ZMES506754LR/6812,  Disponible, 3,, 160 m², 4
655600.0,Chalet en venta en Avenida Maria Auxiliadora 12B,Avenida Maria Auxiliadora 12B. Pueblo (Pozuelo de Alarcón),40.4412596232154,-3.80832274395366, AS1-52717486,  En trámite, 3,, 282 m², 3
655600.0,Chalet en venta en Calle de María Auxiliadora,Calle de María Auxiliadora. Pueblo (Pozuelo de Alarcón),40.4397359,-3.8092257, SA4177-SE99V213V-52717486/9804,  No indicado, 3,, 307 m², 3
1580000.0,"Chalet en venta en Calle Isla de Córcega, 44","Calle Isla de Córcega, 44. Pueblo (Pozuelo de Alarcón)",40.4383,-3.82716, SA3035-03682/7621,  Disponible, 5,, 547 m², 5
655600.0,Chalet en venta en Calle de María Auxiliadora,Calle de María Auxiliadora. Pueblo (Pozuelo de Alarcón),40.440552,-3.8097161, SA248-273-RUAL,  En trámite, 4, En buen estado, 307 m², 4
1600000.0,Chalet en venta en Pozuelo de Alarcón - Pueblo,Pueblo (Pozuelo de Alarcón),40.4389611,-3.8089132, IF5248-111,  En trámite, 6, En buen estado, 536 m², 6
